d_mse,d_ae
0.052225202140213534,0.03295448671561019
0.10823533264068663,0.24930384253689297
-0.10046586493166587,-0.18443065835328465
-0.025516602557069123,-0.06749127233486085
0.22873331922949103,0.12127676211934713
0.1963065681800641,0.1377779508782524
-0.8487092794173932,-0.39540246438012705
0.859696590574262,0.2034227732228473
-0.16746120706893522,-0.3689954268735267
-0.08380448329483207,-0.2686639155160244
0.027475719711875003,0.06578092890965159
0.007899101766006163,0.04425959326989126
-0.06153238502108527,-0.04072045858443829
-0.7450699482222332,-0.21076413321494858
0.7892074318300094,0.3405030880035991
-1.2895171986230878,-0.12266110543619035
0.018084644586554278,0.056909785480179664
0.1384570887661969,0.05071891335469125
0.7675316354386847,0.1213055040380322
0.08589122630403617,0.08396004100000098
-0.09609895755664416,-0.26964693094302206
2.0219070471374145,0.2329091885171799
0.09065739572827722,0.1249123213544534
-1.484498347328431,-0.5592679260409721
-0.030887190629553817,-0.08505861863772246
-0.06709964114689937,-0.07484161737155848
-2.995789503966132,-0.568829563382951
-0.3378177722098588,-0.2390549768288195
-0.46576933540000187,-0.22874175004924258
-0.5762973171624941,-0.28623345693474445
-0.26056349920279337,-0.16917206409898267
0.035554691675046365,0.07674272178752517
-0.3036932721547425,-0.5218563426752763
0.09523156250660636,0.1572848866647405
0.12758567302066903,0.10550308895539562
0.04400124574566627,0.033560172237526054
-0.032940508428746185,-0.014074416578772286
-0.059225826088701014,-0.1134464562943327
-0.5158522836370381,-0.2231188183616446
0.0018257111856153398,0.006820297055487146
-0.048708098271892326,-0.1852375954871075
1.8447783470436787,0.7730177227779853
-0.23428441984350942,-0.3842769407736695
0.004032964663900584,0.02861965121100063
-0.010819592578316634,-0.01295685546301506
-0.03671471377280447,-0.05806002442342084
-0.01652434674500208,-0.11694756654391636
-0.006169875938159736,-0.008562092706431379
-0.014449866256443018,-0.03496913021303172
-0.019254125073508765,-0.009854350321627514
0.12883292374621558,0.07887821844934884
1.0516659437376924e-4,2.9639115472512856e-4
-0.1663477710860418,-0.2493443372032793
-0.20573256617797708,-0.11992652041424723
-0.016843606809432657,-0.11741946250415758
-0.013485543603664355,-0.07104158871461053
-0.05113696491448491,-0.04924758264417228
0.030865071708153932,0.12978974387002484
-0.4642798112956406,-0.3029658881501618
-0.3036932721547425,-0.5218563426752763
3.767208108576595,0.7582485901724141
-3.9416970961991744,-0.4455480128256051
0.0326139630839646,0.059666788511085755
-0.8053505140830839,-0.3528060999777862
-1.5778648510371895,-0.4070462306110878
0.5282482986418682,0.12381354468049466
-0.03342756316791079,-0.03638080428821677
0.2542609343658526,0.04192501530949411
2.350522416966263,0.5223795007530576
-0.043970665219325133,-0.023320517533872653
2.8163028476160914,0.6411759528063623
0.01862688546455371,0.00694721627777195
0.03991455828266857,0.04165823310840722
0.2040649364311986,0.10273413204950366
-0.12848890970819474,-0.29801122481457654
0.25487976281911195,0.2723653166630795
0.7286557361490751,0.3840800958659756
-1.8093529548944227,-0.4248452287142248
0.18465184074949026,0.35522767354748375
0.29349940688315823,0.13061766453134283
-0.24781061518370118,-0.11334875290690238
4.26218180123351,0.706631172733486
0.5912929967769021,0.19298090570282156
-0.05334985168063269,-0.05889957067478857
0.24745976942554837,0.1483454956754784
-0.05669353159278423,-0.1416720129631761
-0.013974601309469165,-0.045627340579011744
-0.48752960877727247,-0.19454628170830368
0.32582493597977913,0.14903965174430667
-0.030887190629553817,-0.08505861863772246
-0.2048379159561038,-0.07811030354783544
-0.08522960531690371,-0.23367078508796624
-0.008988346571370336,-0.06495513337149994
0.018084644586554278,0.056909785480179664
1.9308522294504513,0.2910755570135244
-0.12848890970819474,-0.29801122481457654
-0.7036481136175217,-0.26118931613729934
0.021305171280166988,0.05529714544240072
-0.7611729199554469,-0.2603604858796853
-0.608187029076797,-0.2783195736001085
-0.1818385595875785,-0.20153457323470914
-0.3036932721547425,-0.5218563426752763
-3.7783511458882995,-0.5677558440480404
0.34169003785478735,0.15348486622341806
-0.14882754250722896,-0.05566771951211269
-1.8982575857225066,-0.48037057057509713
4.865922584098556,0.47947348819343194
-0.7955655347397534,-0.7100302364196942
-0.0927358078480507,-0.22702702275562547
0.25653076972651356,0.1172357771731507
0.12358533283346423,0.24319938107874783
0.8733947886642857,0.2665476875453132
-0.19957166257815076,-0.26943189033534676
0.6142352689341815,0.11302106306493354
1.1708151943247835,0.5443045969706155
-0.04238368529427909,-0.07571313210571873
-0.06020190148850381,-0.1560428206966744
-0.21950670139752726,-0.13676513096860177
0.1602444453528875,0.09628402945796122
-1.0785356843058886,-1.0139724105778267
3.757359686663605,0.5487546761694686
0.02495553848683363,0.0068931503557294604
0.006263478893663895,0.03188076738070045
0.09292246727337572,0.07084053812288715
0.09523156250660636,0.1572848866647405
0.3885028828607586,0.3307796829187124
0.14453674455002202,0.12014492838729218
-0.37106307001574823,-0.08095039807706605
-0.0701776370994458,-0.05182847658687706
0.02106375994183835,0.04289275555706773
-0.26574158830891226,-0.3547869001277961
3.2188504492932384,1.0938158925086379
0.33166877426814356,0.2609347278039813
0.1237424606240021,0.12584181196289368
0.86235192818035,0.394101682141657
-0.13564536589526383,-0.09298224398176025
0.5270973910829309,0.12037967973768282
0.13778386121192648,0.16169644568065067
0.04683970634078064,0.10249001150152992
0.47303484443008426,0.11980128338143814
-0.40326039573143396,-0.2634700324911119
0.023357157886343072,0.014074416578772286
0.10500463547007799,0.05673535858145051
0.08607587059370811,0.14508637590387252
0.004394988603799737,0.05762807551255911
3.198901155270323,0.6433516130739534
0.0019912120997587074,0.003117971785970397
-0.4459625979185762,-0.1895892044152374
-0.20965269993027433,-0.43997962893247955
1.0627696147394792,0.24830735293396167
-0.8318042011175817,-0.35071641474604753
0.019961560462166218,0.04941666145782797
-0.41154787972868906,-0.5269967422931927
0.09338805609550038,0.12847630612709438
0.027475719711875003,0.06578092890965159
-0.6771857869164886,-0.18778044369364366
-0.4960245808166178,-0.5819621565874886
0.018084644586554278,0.056909785480179664
2.1785026217280024,0.3539563507880148
0.2780036631507625,0.11279418918515383
1.3095418409612964,0.37294059825104187
-0.5575757687430265,-0.2474822008514268
0.5721418693049389,0.22937594206131884
-0.1129006488444837,-0.08355626764232049
-0.4303980542779127,-0.3345270960659308
0.0026792922644869755,0.012277202963147715
-0.8218528036028956,-0.44800358653478867
-0.1794157278132717,-0.19809391046600844
